ensembl_gene_id	hsapiens_homolog_associated_gene_name
4409	ENSMUSG00000093971	SNORD116-7
4410	ENSMUSG00000093971	SNORD116-2
4411	ENSMUSG00000093971	SNORD116-8
4412	ENSMUSG00000093971	SNORD116-4
4413	ENSMUSG00000088057	RNU6-948P
4414	ENSMUSG00000065434	MIR7-1
4415	ENSMUSG00000084609	RNY1P9
4416	ENSMUSG00000077517	RF00421
4417	ENSMUSG00000080615	SNORD99
4418	ENSMUSG00000089106	RNU6-1225P
4419	ENSMUSG00000089106	RNU6-346P
4420	ENSMUSG00000098466	RF02145
4421	ENSMUSG00000084647	RNU6-945P
4422	ENSMUSG00000064763	RNU6-955P
4423	ENSMUSG00000087842	RNU6-189P
4424	ENSMUSG00000064945	RNY3
4425	ENSMUSG00000080478	SNORD23
4426	ENSMUSG00000080465	SNORD94
4427	ENSMUSG00000065484	MIR130A
4428	ENSMUSG00000094897	RNU6-2
4429	ENSMUSG00000094897	RNU6-9
4430	ENSMUSG00000088108	SNORA47
4431	ENSMUSG00000065320	RNU6-233P
4432	ENSMUSG00000098572	RF01906
4433	ENSMUSG00000099240	RF01950
4434	ENSMUSG00000098537	RF01975
4435	ENSMUSG00000065374	RNU1-15P
4436	ENSMUSG00000064601	RNU6-796P
4437	ENSMUSG00000095118	SNORD14D
4438	ENSMUSG00000064791	SNORD14E
4439	ENSMUSG00000064580	RNU1-141P
4440	ENSMUSG00000065612	MIR151A
4441	ENSMUSG00000092680	SNORD55
4442	ENSMUSG00000065721	RF00019
4443	ENSMUSG00000088546	RN7SKP179
4444	ENSMUSG00000088940	RN7SKP278
4445	ENSMUSG00000096243	RNU4-1
4446	ENSMUSG00000096564	RNU6-478P
4447	ENSMUSG00000096564	RNU6-849P
4448	ENSMUSG00000070127	MIR146B
4449	ENSMUSG00000064634	RF00408
4450	ENSMUSG00000064634	SNORA1
4451	ENSMUSG00000064634	SNORA1B
4452	ENSMUSG00000088622	RNU6-799P
4453	ENSMUSG00000099143	RF01972
4454	ENSMUSG00000093074	RNU1-61P
4455	ENSMUSG00000065875	RNU6-29P
4456	ENSMUSG00000088602	RNU6ATAC29P
4457	ENSMUSG00000095645	RNA5S6
4458	ENSMUSG00000095645	RNA5S10
4459	ENSMUSG00000095645	RNA5S11
4460	ENSMUSG00000095645	RNA5S2
4461	ENSMUSG00000095645	RNA5S3
4462	ENSMUSG00000095645	RNA5S1
4463	ENSMUSG00000095645	RNA5S8
4464	ENSMUSG00000095645	RNA5S7
4465	ENSMUSG00000095645	RNA5S17
4466	ENSMUSG00000095645	RNA5S4
4467	ENSMUSG00000095645	RNA5S15
4468	ENSMUSG00000095645	RNA5S16
4469	ENSMUSG00000095645	RNA5S13
4470	ENSMUSG00000095645	RNA5S14
4471	ENSMUSG00000095645	RNA5S12
4472	ENSMUSG00000095645	RNA5S5
4473	ENSMUSG00000088144	RF00414
4474	ENSMUSG00000093137	RNU4-92P
4475	ENSMUSG00000093137	RNU4-67P
4476	ENSMUSG00000064616	RNU6-1104P
4477	ENSMUSG00000065507	MIR204
4478	ENSMUSG00000084608	RN7SKP17
4479	ENSMUSG00000064596	RF00432
4480	ENSMUSG00000098342	RF02131
4481	ENSMUSG00000084632	RNU2-34P
4482	ENSMUSG00000095857	RNU6-36P
4483	ENSMUSG00000069911	INSYN2B
4484	ENSMUSG00000088216	RNU6-892P
4485	ENSMUSG00000099068	RF01976
4486	ENSMUSG00000074872	CTXN2
4487	ENSMUSG00000065462	MIR200C
4488	ENSMUSG00000065603	MIR218-1
4489	ENSMUSG00000076067	MIR592
4490	ENSMUSG00000088264	RNU6-1200P
4491	ENSMUSG00000096475	SNORD116-6
4492	ENSMUSG00000096475	SNORD116-9
4493	ENSMUSG00000096475	SNORD116-3
4494	ENSMUSG00000096475	SNORD116-5
4495	ENSMUSG00000096475	SNORD116-1
4496	ENSMUSG00000096475	SNORD116-7
4497	ENSMUSG00000096475	SNORD116-2
4498	ENSMUSG00000096475	SNORD116-8
4499	ENSMUSG00000096475	SNORD116-4
4500	ENSMUSG00000089541	RNU6-1286P
4501	ENSMUSG00000089541	RNU6-642P
4502	ENSMUSG00000064717	RF00096
4503	ENSMUSG00000088993	RNU6-290P
4504	ENSMUSG00000095073	RNA5SP528
4505	ENSMUSG00000095073	RNA5SP530
4506	ENSMUSG00000095073	RF00001
4507	ENSMUSG00000095073	RNA5SP532
4508	ENSMUSG00000089413	RNU6-219P
4509	ENSMUSG00000089413	RNU6-426P
4510	ENSMUSG00000064741	RF00016
4511	ENSMUSG00000064741	SNORD14B
4512	ENSMUSG00000088524	RF01299
4513	ENSMUSG00000088524	SNORD2
4514	ENSMUSG00000064422	RNU6-511P
4515	ENSMUSG00000053226	DAND5
4516	ENSMUSG00000089280	RN7SKP161
4517	ENSMUSG00000077413	RF00088
4518	ENSMUSG00000095585	CCL19
4519	ENSMUSG00000065870	SNORD3D
4520	ENSMUSG00000002658	GTF2F1
4521	ENSMUSG00000080374	MIR1282
4522	ENSMUSG00000088071	RNU6-757P
4523	ENSMUSG00000065687	SNORD8
4524	ENSMUSG00000106493	MIR9-1
4525	ENSMUSG00000095691	SNORD116-6
4526	ENSMUSG00000095691	SNORD116-9
4527	ENSMUSG00000095691	SNORD116-3
4528	ENSMUSG00000095691	SNORD116-5
4529	ENSMUSG00000095691	SNORD116-1
4530	ENSMUSG00000095691	SNORD116-7
4531	ENSMUSG00000095691	SNORD116-2
4532	ENSMUSG00000095691	SNORD116-8
4533	ENSMUSG00000095691	SNORD116-4
4534	ENSMUSG00000106348	MIR1-2
4535	ENSMUSG00000089267	RF00554
4536	ENSMUSG00000065105	SNORA29
4537	ENSMUSG00000065497	MIR410
4538	ENSMUSG00000065608	MIRLET7A3
4539	ENSMUSG00000065874	SNORA71D
4540	ENSMUSG00000065874	RF00056
4541	ENSMUSG00000065874	SNORA71C
4542	ENSMUSG00000098697	RF01983
4543	ENSMUSG00000098725	RF01872
4544	ENSMUSG00000065708	RNU1-65P
4545	ENSMUSG00000088903	RF00424
4546	ENSMUSG00000065439	MIR140
4547	ENSMUSG00000098589	MIR628
4548	ENSMUSG00000088650	RNU6-231P
4549	ENSMUSG00000064871	SNORD58B
4550	ENSMUSG00000065421	MIRLET7A1
4551	ENSMUSG00000106336	MIR129-2
4552	ENSMUSG00000088275	RNU6-1247P
4553	ENSMUSG00000088802	RNU6-728P
4554	ENSMUSG00000094599	SNORD116-6
4555	ENSMUSG00000094599	SNORD116-9
4556	ENSMUSG00000094599	SNORD116-3
4557	ENSMUSG00000094599	SNORD116-5
4558	ENSMUSG00000094599	SNORD116-1
4559	ENSMUSG00000094599	SNORD116-7
4560	ENSMUSG00000094599	SNORD116-2
4561	ENSMUSG00000094599	SNORD116-8
4562	ENSMUSG00000094599	SNORD116-4
4563	ENSMUSG00000088009	RF00560
4564	ENSMUSG00000070225	RNA5S9
4565	ENSMUSG00000098791	RF02185
4566	ENSMUSG00000065662	RNA5SP463
4567	ENSMUSG00000088334	RF00635
4568	ENSMUSG00000088835	SCARNA12
4569	ENSMUSG00000070063	SNORA33
4570	ENSMUSG00000065211	SNORA50A
4571	ENSMUSG00000065919	RNU6-1122P
4572	ENSMUSG00000026614	SLC30A10
4573	ENSMUSG00000065788	RNU6-2
4574	ENSMUSG00000065788	RNU6-9
4575	ENSMUSG00000065226	RF00393
4576	ENSMUSG00000065226	SNORA8
4577	ENSMUSG00000084452	RN7SKP290
4578	ENSMUSG00000077549	SNORD71
4579	ENSMUSG00000070076	MIR127
4580	ENSMUSG00000088935	RNU6-659P
4581	ENSMUSG00000065440	MIRLET7G
4582	ENSMUSG00000064689	RNU6-855P
4583	ENSMUSG00000096343	RNA5S6
4584	ENSMUSG00000096343	RNA5S10
4585	ENSMUSG00000096343	RNA5S11
4586	ENSMUSG00000096343	RNA5S2
4587	ENSMUSG00000096343	RNA5S3
4588	ENSMUSG00000096343	RNA5S1
4589	ENSMUSG00000096343	RNA5S8
4590	ENSMUSG00000096343	RNA5S7
4591	ENSMUSG00000096343	RNA5S17
4592	ENSMUSG00000096343	RNA5S4
4593	ENSMUSG00000096343	RNA5S15
4594	ENSMUSG00000096343	RNA5S16
4595	ENSMUSG00000096343	RNA5S13
4596	ENSMUSG00000096343	RNA5S14
4597	ENSMUSG00000096343	RNA5S12
4598	ENSMUSG00000096343	RNA5S5
4599	ENSMUSG00000065691	RNA5S9
4600	ENSMUSG00000064688	RNU6-800P
4601	ENSMUSG00000075837	RNU4-23P
4602	ENSMUSG00000075837	RNU4-81P
4603	ENSMUSG00000075837	RNU4-9P
4604	ENSMUSG00000075837	RNU4-76P
4605	ENSMUSG00000075837	RNU4-68P
4606	ENSMUSG00000088135	RF01241
4607	ENSMUSG00000064666	SNORA52
4608	ENSMUSG00000064796	RF00024
4609	ENSMUSG00000095316	SSX5
4610	ENSMUSG00000095316	SSX3
4611	ENSMUSG00000095316	SSX1
4612	ENSMUSG00000095316	SSX2
4613	ENSMUSG00000095316	SSX4B
4614	ENSMUSG00000095316	SSX7
4615	ENSMUSG00000095316	SSX4
4616	ENSMUSG00000095316	SSX2B
4617	ENSMUSG00000076049	MIR598
4618	ENSMUSG00000088505	SCARNA13
4619	ENSMUSG00000064918	RF01159
4620	ENSMUSG00000089255	SNORA78
4621	ENSMUSG00000064567	SNORA38
4622	ENSMUSG00000089343	RN7SKP291
4623	ENSMUSG00000095249	RNA5S6
4624	ENSMUSG00000095249	RNA5S10
4625	ENSMUSG00000095249	RNA5S11
4626	ENSMUSG00000095249	RNA5S2
4627	ENSMUSG00000095249	RNA5S3
4628	ENSMUSG00000095249	RNA5S1
4629	ENSMUSG00000095249	RNA5S8
4630	ENSMUSG00000095249	RNA5S7
4631	ENSMUSG00000095249	RNA5S17
4632	ENSMUSG00000095249	RNA5S4
4633	ENSMUSG00000095249	RNA5S15
4634	ENSMUSG00000095249	RNA5S16
4635	ENSMUSG00000095249	RNA5S13
4636	ENSMUSG00000095249	RNA5S14
4637	ENSMUSG00000095249	RNA5S12
4638	ENSMUSG00000095249	RNA5S5
4639	ENSMUSG00000095458	SNORD116-6
4640	ENSMUSG00000095458	SNORD116-9
4641	ENSMUSG00000095458	SNORD116-3
4642	ENSMUSG00000095458	SNORD116-5
4643	ENSMUSG00000095458	SNORD116-1
4644	ENSMUSG00000095458	SNORD116-7
4645	ENSMUSG00000095458	SNORD116-2
4646	ENSMUSG00000095458	SNORD116-8
4647	ENSMUSG00000095458	SNORD116-4
4648	ENSMUSG00000065361	RF00024
4649	ENSMUSG00000065488	MIR196A2
4650	ENSMUSG00000089014	RF00340
4651	ENSMUSG00000084421	SNORA35B
4652	ENSMUSG00000074922	FAM122A
4653	ENSMUSG00000088421	RN7SKP244
4654	ENSMUSG00000065734	SNORD49A
4655	ENSMUSG00000077149	RF00560
4656	ENSMUSG00000088876	RF00156
4657	ENSMUSG00000065424	MIR9-2
4658	ENSMUSG00000088918	RNU6-1110P
4659	ENSMUSG00000065382	RNU6-984P
4660	ENSMUSG00000093227	MIR1251
4661	ENSMUSG00000077604	SNORD1C
4662	ENSMUSG00000093960	RNA5SP528
4663	ENSMUSG00000093960	RNA5SP530
4664	ENSMUSG00000093960	RF00001
4665	ENSMUSG00000093960	RNA5SP532
4666	ENSMUSG00000095410	RNA5S6
4667	ENSMUSG00000095410	RNA5S10
4668	ENSMUSG00000095410	RNA5S11
4669	ENSMUSG00000095410	RNA5S2
4670	ENSMUSG00000095410	RNA5S3
4671	ENSMUSG00000095410	RNA5S1
4672	ENSMUSG00000095410	RNA5S8
4673	ENSMUSG00000095410	RNA5S7
4674	ENSMUSG00000095410	RNA5S17
4675	ENSMUSG00000095410	RNA5S4
4676	ENSMUSG00000095410	RNA5S15
4677	ENSMUSG00000095410	RNA5S16
4678	ENSMUSG00000095410	RNA5S13
4679	ENSMUSG00000095410	RNA5S14
4680	ENSMUSG00000095410	RNA5S12
4681	ENSMUSG00000095410	RNA5S5
4682	ENSMUSG00000065444	MIR27A
4683	ENSMUSG00000089265	SNORD121B
4684	ENSMUSG00000077367	RNU6-388P
4685	ENSMUSG00000077367	RNU6-389P
4686	ENSMUSG00000098743	RF01881
4687	ENSMUSG00000094109	SNORD116-6
4688	ENSMUSG00000094109	SNORD116-9
4689	ENSMUSG00000094109	SNORD116-3
4690	ENSMUSG00000094109	SNORD116-5
4691	ENSMUSG00000094109	SNORD116-1
4692	ENSMUSG00000094109	SNORD116-7
4693	ENSMUSG00000094109	SNORD116-2
4694	ENSMUSG00000094109	SNORD116-8
4695	ENSMUSG00000094109	SNORD116-4
4696	ENSMUSG00000065840	SNORA71E
4697	ENSMUSG00000094738	RNU6-1316P
4698	ENSMUSG00000094738	RNU6-46P
4699	ENSMUSG00000061619	VMA21
4700	ENSMUSG00000065458	MIR181B1
4701	ENSMUSG00000088500	RN7SKP157
4702	ENSMUSG00000084520	RNU2-19P
4703	ENSMUSG00000084520	RF00004
4704	ENSMUSG00000065580	MIR15B
4705	ENSMUSG00000088106	RNU6-314P
4706	ENSMUSG00000088106	RNU6-294P
4707	ENSMUSG00000076500	IGKV2-30
4708	ENSMUSG00000076500	IGKV2D-30
4709	ENSMUSG00000098525	RF02188
4710	ENSMUSG00000065526	MIR337
4711	ENSMUSG00000064665	RF00394
4712	ENSMUSG00000084691	SNORD114-26
4713	ENSMUSG00000095281	RNU6-742P
4714	ENSMUSG00000093258	RNU6-782P
4715	ENSMUSG00000087979	RNU6-84P
4716	ENSMUSG00000095097	SNORA19
4717	ENSMUSG00000092915	MIR191
4718	ENSMUSG00000088323	SCARNA18B
4719	ENSMUSG00000088689	RF00283
4720	ENSMUSG00000065658	RNU5B-3P
4721	ENSMUSG00000095474	CLDN34
4722	ENSMUSG00000070139	MIR532
4723	ENSMUSG00000088255	RF00554
4724	ENSMUSG00000088992	RF00026
4725	ENSMUSG00000106465	MIR374A
4726	ENSMUSG00000093996	FAM205A
4727	ENSMUSG00000094717	RNU6-12P
4728	ENSMUSG00000065272	SNORD57
4729	ENSMUSG00000065622	RNU2-36P
4730	ENSMUSG00000065407	MIR135A1
4731	ENSMUSG00000077497	RF00568
4732	ENSMUSG00000088161	RN7SKP12
4733	ENSMUSG00000098688	RF02271
4734	ENSMUSG00000098953	RF02271
4735	ENSMUSG00000088123	RN7SKP266
4736	ENSMUSG00000080365	SNORA79
4737	ENSMUSG00000065469	MIR129-1
4738	ENSMUSG00000096019	SNORD116-6
4739	ENSMUSG00000096019	SNORD116-9
4740	ENSMUSG00000096019	SNORD116-3
4741	ENSMUSG00000096019	SNORD116-5
4742	ENSMUSG00000096019	SNORD116-1
4743	ENSMUSG00000096019	SNORD116-7
4744	ENSMUSG00000096019	SNORD116-2
4745	ENSMUSG00000096019	SNORD116-8
4746	ENSMUSG00000096019	SNORD116-4
4747	ENSMUSG00000098865	RF01684
4748	ENSMUSG00000095349	SNORD116-6
4749	ENSMUSG00000095349	SNORD116-9
4750	ENSMUSG00000095349	SNORD116-3
4751	ENSMUSG00000095349	SNORD116-5
4752	ENSMUSG00000095349	SNORD116-1
4753	ENSMUSG00000095349	SNORD116-7
4754	ENSMUSG00000095349	SNORD116-2
4755	ENSMUSG00000095349	SNORD116-8
4756	ENSMUSG00000095349	SNORD116-4
4757	ENSMUSG00000064463	RF00045
4758	ENSMUSG00000064463	SNORA73B
4759	ENSMUSG00000099106	RF02127
4760	ENSMUSG00000079774	FAM205A
4761	ENSMUSG00000098617	RF01872
4762	ENSMUSG00000095779	FAM205A
4763	ENSMUSG00000087872	RN7SKP29
4764	ENSMUSG00000088787	RNU6-1126P
4765	ENSMUSG00000088787	RNU6-973P
4766	ENSMUSG00000088787	RNU6-1229P
4767	ENSMUSG00000098628	RF02271
4768	ENSMUSG00000095734	SNORD116-6
4769	ENSMUSG00000095734	SNORD116-9
4770	ENSMUSG00000095734	SNORD116-3
4771	ENSMUSG00000095734	SNORD116-5
4772	ENSMUSG00000095734	SNORD116-1
4773	ENSMUSG00000095734	SNORD116-7
4774	ENSMUSG00000095734	SNORD116-2
4775	ENSMUSG00000095734	SNORD116-8
4776	ENSMUSG00000095734	SNORD116-4
4777	ENSMUSG00000065315	RNU6-622P
4778	ENSMUSG00000088220	RN7SKP108
4779	ENSMUSG00000077962	MIR874
4780	ENSMUSG00000093023	RF00017
4781	ENSMUSG00000031861	LPAR2
4782	ENSMUSG00000095376	RNA5S6
4783	ENSMUSG00000095376	RNA5S10
4784	ENSMUSG00000095376	RNA5S11
4785	ENSMUSG00000095376	RNA5S2
4786	ENSMUSG00000095376	RNA5S3
4787	ENSMUSG00000095376	RNA5S1
4788	ENSMUSG00000095376	RNA5S8
4789	ENSMUSG00000095376	RNA5S7
4790	ENSMUSG00000095376	RNA5S17
4791	ENSMUSG00000095376	RNA5S4
4792	ENSMUSG00000095376	RNA5S15
4793	ENSMUSG00000095376	RNA5S16
4794	ENSMUSG00000095376	RNA5S13
4795	ENSMUSG00000095376	RNA5S14
4796	ENSMUSG00000095376	RNA5S12
4797	ENSMUSG00000095376	RNA5S5
4798	ENSMUSG00000084629	RNU6-882P
4799	ENSMUSG00000076269	MIR374B
4800	ENSMUSG00000088845	RNU6-1140P
4801	ENSMUSG00000089285	RN7SKP57
4802	ENSMUSG00000065937	RNU1-101P
4803	ENSMUSG00000077294	SNORD12B
4804	ENSMUSG00000088910	RNU6-724P
4805	ENSMUSG00000065408	MIR31
4806	ENSMUSG00000093147	RNU6-509P
4807	ENSMUSG00000098626	RF02110
4808	ENSMUSG00000099024	RF02271
4809	ENSMUSG00000096030	RNU6-203P
4810	ENSMUSG00000084539	RN7SKP26
4811	ENSMUSG00000064732	RNU1-65P
4812	ENSMUSG00000098477	RF00017
4813	ENSMUSG00000098477	RN7SL189P
4814	ENSMUSG00000098477	RN7SL731P
4815	ENSMUSG00000098477	RN7SL252P
4816	ENSMUSG00000098477	RN7SL520P
4817	ENSMUSG00000098477	RN7SL461P
4818	ENSMUSG00000098477	RN7SL786P
4819	ENSMUSG00000098477	RN7SL266P
4820	ENSMUSG00000098477	RN7SL782P
4821	ENSMUSG00000098477	RN7SL317P
4822	ENSMUSG00000098477	RN7SL451P
4823	ENSMUSG00000098477	RN7SL583P
4824	ENSMUSG00000098477	RN7SL36P
4825	ENSMUSG00000098477	RN7SL344P
4826	ENSMUSG00000098477	RN7SL807P
4827	ENSMUSG00000098477	RN7SL299P
4828	ENSMUSG00000098477	RN7SL411P
4829	ENSMUSG00000098477	RN7SL200P
4830	ENSMUSG00000098477	RN7SL643P
4831	ENSMUSG00000098477	RN7SL368P
4832	ENSMUSG00000098477	RN7SL513P
4833	ENSMUSG00000098477	RN7SL180P
4834	ENSMUSG00000098477	RN7SL685P
4835	ENSMUSG00000098477	RN7SL297P
4836	ENSMUSG00000098477	RN7SL237P
4837	ENSMUSG00000098477	RN7SL568P
4838	ENSMUSG00000098477	RN7SL322P
4839	ENSMUSG00000065649	SNORA74A
4840	ENSMUSG00000064512	RNU1-13P
4841	ENSMUSG00000064512	RNU1-67P
4842	ENSMUSG00000064512	RNU1-34P
4843	ENSMUSG00000064512	RNU1-11P
4844	ENSMUSG00000070108	MIR502
4845	ENSMUSG00000098838	MIR381
4846	ENSMUSG00000077398	RF00560
4847	ENSMUSG00000084644	RF00019
4848	ENSMUSG00000065501	MIR335
4849	ENSMUSG00000094537	RNA5SP150
4850	ENSMUSG00000096646	FAM205A
4851	ENSMUSG00000084671	RN7SKP261
4852	ENSMUSG00000084671	RN7SKP251
4853	ENSMUSG00000084671	RN7SKP154
4854	ENSMUSG00000084671	RN7SKP36
4855	ENSMUSG00000098462	RF01871
4856	ENSMUSG00000098857	RF01946
4857	ENSMUSG00000089517	SNORD113-9
4858	ENSMUSG00000084740	RNU6-824P
4859	ENSMUSG00000065604	MIR29B1
4860	ENSMUSG00000093873	RNU6-2
4861	ENSMUSG00000093873	RNU6-9
4862	ENSMUSG00000065733	RNU6-474P
4863	ENSMUSG00000065733	RNU6-1007P
4864	ENSMUSG00000065733	RNU6-1152P
4865	ENSMUSG00000060019	RPLP1
4866	ENSMUSG00000087995	RNU6-461P
4867	ENSMUSG00000106147	RF00012
4868	ENSMUSG00000099112	RF02271
4869	ENSMUSG00000088441	RF00026
4870	ENSMUSG00000094236	SNORD116-6
4871	ENSMUSG00000094236	SNORD116-9
4872	ENSMUSG00000094236	SNORD116-3
4873	ENSMUSG00000094236	SNORD116-5
4874	ENSMUSG00000094236	SNORD116-1
4875	ENSMUSG00000094236	SNORD116-7
4876	ENSMUSG00000094236	SNORD116-2
4877	ENSMUSG00000094236	SNORD116-8
4878	ENSMUSG00000094236	SNORD116-4
4879	ENSMUSG00000098393	RF01518
4880	ENSMUSG00000064451	SNORA23
4881	ENSMUSG00000069622	TIMM23B
4882	ENSMUSG00000069622	TIMM23
4883	ENSMUSG00000089034	SNORA78
4884	ENSMUSG00000084537	RN7SKP222
4885	ENSMUSG00000065406	MIRLET7I
4886	ENSMUSG00000095729	RNU6-47P
4887	ENSMUSG00000065237	RNU6-381P
4888	ENSMUSG00000065853	SNORD58B
4889	ENSMUSG00000065637	SNORA14B
4890	ENSMUSG00000088811	RNU6-897P
4891	ENSMUSG00000096222	RNU6-2
4892	ENSMUSG00000096222	RNU6-9
4893	ENSMUSG00000088657	RNU6-1160P
4894	ENSMUSG00000098845	RF02166
4895	ENSMUSG00000077396	RNU6-1294P
4896	ENSMUSG00000096147	RNU1-8P
4897	ENSMUSG00000065567	MIR30C2
4898	ENSMUSG00000077230	RNU11-2P
4899	ENSMUSG00000098874	RF02187
4900	ENSMUSG00000087853	RN7SKP7
4901	ENSMUSG00000098669	RF01909
4902	ENSMUSG00000065331	RNU6-1266P
4903	ENSMUSG00000065253	RNU6-856P
4904	ENSMUSG00000095479	SNORD116-6
4905	ENSMUSG00000095479	SNORD116-9
4906	ENSMUSG00000095479	SNORD116-3
4907	ENSMUSG00000095479	SNORD116-5
4908	ENSMUSG00000095479	SNORD116-1
4909	ENSMUSG00000095479	SNORD116-7
4910	ENSMUSG00000095479	SNORD116-2
4911	ENSMUSG00000095479	SNORD116-8
4912	ENSMUSG00000095479	SNORD116-4
4913	ENSMUSG00000064724	SNORA63E
4914	ENSMUSG00000095305	RNU6-19P
4915	ENSMUSG00000089613	RNU6-243P
4916	ENSMUSG00000089584	RNU6-1175P
4917	ENSMUSG00000065513	MIR26A1
4918	ENSMUSG00000089281	SCARNA6
4919	ENSMUSG00000065124	SNORA65
4920	ENSMUSG00000077633	RNU6-470P
4921	ENSMUSG00000064883	RF00019
4922	ENSMUSG00000093191	RN7SL77P
4923	ENSMUSG00000098967	RF02105
4924	ENSMUSG00000065767	RNU2-2P
4925	ENSMUSG00000088851	RF00394
4926	ENSMUSG00000080673	RNU6ATAC5P
4927	ENSMUSG00000080673	RNU6ATAC3P
4928	ENSMUSG00000065749	SNORD114-16
4929	ENSMUSG00000065749	SNORD114-11
4930	ENSMUSG00000065749	SNORD114-13
4931	ENSMUSG00000065402	MIR122
4932	ENSMUSG00000089453	RN7SKP64
4933	ENSMUSG00000094668	RNU5A-1
4934	ENSMUSG00000094668	RNU5E-1
4935	ENSMUSG00000094668	RNU5D-1
4936	ENSMUSG00000094668	RNU5E-4P
4937	ENSMUSG00000089217	RN7SKP57
4938	ENSMUSG00000098249	RF01981
4939	ENSMUSG00000065822	SNORD15A
4940	ENSMUSG00000087968	SCARNA5
4941	ENSMUSG00000094754	RNU6-1320P
4942	ENSMUSG00000094754	RNU6-55P
4943	ENSMUSG00000094754	RNU6-368P
4944	ENSMUSG00000094754	RNU6-798P
4945	ENSMUSG00000094754	RNU6-1269P
4946	ENSMUSG00000094754	RNU6-599P
4947	ENSMUSG00000094754	RNU6-316P
4948	ENSMUSG00000094754	RF00026
4949	ENSMUSG00000094754	RNU6-1193P
4950	ENSMUSG00000094754	RNU6-714P
4951	ENSMUSG00000094754	RNU6-538P
4952	ENSMUSG00000094754	RNU6-954P
4953	ENSMUSG00000094754	RNU6-821P
4954	ENSMUSG00000099312	RF02266
4955	ENSMUSG00000064818	RNU6-256P
4956	ENSMUSG00000092885	MIR4657
4957	ENSMUSG00000077430	RF00560
4958	ENSMUSG00000087933	RF00598
4959	ENSMUSG00000080440	SNORA79
4960	ENSMUSG00000084591	RN7SKP111
4961	ENSMUSG00000084425	RNU4-34P
4962	ENSMUSG00000088958	SCARNA8
4963	ENSMUSG00000077426	SNORA66
4964	ENSMUSG00000098603	RF02119
4965	ENSMUSG00000116045	HGS
4966	ENSMUSG00000065453	MIRLET7D
4967	ENSMUSG00000065232	RNU2-2P
4968	ENSMUSG00000089170	RNY1P2
4969	ENSMUSG00000089170	RF00019
4970	ENSMUSG00000095100	SNORD116-6
4971	ENSMUSG00000095100	SNORD116-9
4972	ENSMUSG00000095100	SNORD116-3
4973	ENSMUSG00000095100	SNORD116-5
4974	ENSMUSG00000095100	SNORD116-1
4975	ENSMUSG00000095100	SNORD116-7
4976	ENSMUSG00000095100	SNORD116-2
4977	ENSMUSG00000095100	SNORD116-8
4978	ENSMUSG00000095100	SNORD116-4
4979	ENSMUSG00000089571	SNORD105B
4980	ENSMUSG00000098732	RF02175
4981	ENSMUSG00000089397	RNU6-1151P
4982	ENSMUSG00000077897	MIR511
4983	ENSMUSG00000064768	SNORD60
4984	ENSMUSG00000064743	RNU6-1082P
4985	ENSMUSG00000065158	SNORA73A
4986	ENSMUSG00000088168	RNU1-55P
4987	ENSMUSG00000087887	RF00554
4988	ENSMUSG00000089210	SCARNA21B
4989	ENSMUSG00000095131	RNA5S6
4990	ENSMUSG00000095131	RNA5S10
4991	ENSMUSG00000095131	RNA5S11
4992	ENSMUSG00000095131	RNA5S2
4993	ENSMUSG00000095131	RNA5S3
4994	ENSMUSG00000095131	RNA5S1
4995	ENSMUSG00000095131	RNA5S8
4996	ENSMUSG00000095131	RNA5S7
4997	ENSMUSG00000095131	RNA5S17
4998	ENSMUSG00000095131	RNA5S4
4999	ENSMUSG00000095131	RNA5S15
5000	ENSMUSG00000095131	RNA5S16
5001	ENSMUSG00000095131	RNA5S13
5002	ENSMUSG00000095131	RNA5S14
5003	ENSMUSG00000095131	RNA5S12
5004	ENSMUSG00000095131	RNA5S5
5005	ENSMUSG00000077463	RF00264
5006	ENSMUSG00000077463	SNORA10B
5007	ENSMUSG00000077463	SNORA10
5008	ENSMUSG00000089000	RNU6-75P
5009	ENSMUSG00000088948	SNORD97
5010	ENSMUSG00000064481	RNU1-131P
5011	ENSMUSG00000065429	MIR345
5012	ENSMUSG00000065417	MIR340
5013	ENSMUSG00000088184	RNU6-492P
5014	ENSMUSG00000065715	SNORD7
5015	ENSMUSG00000064890	RNU6-36P
5016	ENSMUSG00000065200	SNORA65
5017	ENSMUSG00000084521	RF00561
5018	ENSMUSG00000077641	RF00560
5019	ENSMUSG00000065675	RNU6-2
5020	ENSMUSG00000065675	RNU6-9
5021	ENSMUSG00000065409	MIR30E
5022	ENSMUSG00000089344	RN7SKP233
5023	ENSMUSG00000098394	RF01970
5024	ENSMUSG00000064735	RNU6-313P
5025	ENSMUSG00000064500	RF00189
5026	ENSMUSG00000089247	RF00612
5027	ENSMUSG00000096710	RNA5S6
5028	ENSMUSG00000096710	RNA5S10
5029	ENSMUSG00000096710	RNA5S11
5030	ENSMUSG00000096710	RNA5S2
5031	ENSMUSG00000096710	RNA5S3
5032	ENSMUSG00000096710	RNA5S1
5033	ENSMUSG00000096710	RNA5S8
5034	ENSMUSG00000096710	RNA5S7
5035	ENSMUSG00000096710	RNA5S17
5036	ENSMUSG00000096710	RNA5S4
5037	ENSMUSG00000096710	RNA5S15
5038	ENSMUSG00000096710	RNA5S16
5039	ENSMUSG00000096710	RNA5S13
5040	ENSMUSG00000096710	RNA5S14
